start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2020-06-05T05:02:03.214971,2020-06-05T05:02:03.218501,0.00353,1,10,1,1,1,1,1,1
2020-06-05T05:02:03.218620,2020-06-05T05:02:03.219910,0.00129,1,1,1,1,1,1,1,1
2020-06-05T05:02:03.220012,2020-06-05T05:02:03.221298,0.001286,1,0,1,1,1,1,1,1
2020-06-05T05:02:03.221399,2020-06-05T05:02:03.222681,0.001282,1,11,1,1,1,1,1,1
2020-06-05T05:02:03.222784,2020-06-05T05:02:03.224055,0.001271,1,4,1,1,1,1,1,1
2020-06-05T05:02:03.224564,2020-06-05T05:02:03.228547,0.003983,2,3 3,1,3,2,2,2,1.6875
2020-06-05T05:02:03.228821,2020-06-05T05:02:03.232726,0.003905,2,11 1,1,3,2,2,2,1.6875
2020-06-05T05:02:03.232917,2020-06-05T05:02:03.236797,0.00388,2,11 8,1,3,2,2,2,1.6875
2020-06-05T05:02:03.237062,2020-06-05T05:02:03.239649,0.002587,2,9 6,1,2,2,2,2,1.5
2020-06-05T05:02:03.239831,2020-06-05T05:02:03.243701,0.00387,2,0 1,1,3,2,2,2,1.6875
2020-06-05T05:02:03.244378,2020-06-05T05:02:03.245715,0.001337,3,3 8 9,1,1,1,1,1,1
2020-06-05T05:02:03.245818,2020-06-05T05:02:03.254994,0.009176,3,0 8 3,1,7,3,3,3,2.4125
2020-06-05T05:02:03.255444,2020-06-05T05:02:03.262046,0.006602,3,8 6 3,1,5,3,3,3,2.230769231
2020-06-05T05:02:03.262399,2020-06-05T05:02:03.267609,0.00521,3,4 0 2,1,4,3,3,3,2.023809524
2020-06-05T05:02:03.267959,2020-06-05T05:02:03.274519,0.00656,3,5 4 2,1,5,3,3,3,2.230769231
2020-06-05T05:02:03.275378,2020-06-05T05:02:03.279354,0.003976,4,1 1 6 1,1,3,2,2,2,1.6875
2020-06-05T05:02:03.279544,2020-06-05T05:02:03.288764,0.00922,4,5 9 4 0,1,7,4,4,4,2.75
2020-06-05T05:02:03.289278,2020-06-05T05:02:03.298540,0.009262,4,1 6 1 8,1,7,4,4,4,2.75
2020-06-05T05:02:03.299053,2020-06-05T05:02:03.306943,0.00789,4,5 9 11 1,1,6,4,4,4,2.532258065
2020-06-05T05:02:03.307455,2020-06-05T05:02:03.315349,0.007894,4,4 1 3 1,1,6,4,4,4,2.532258065
2020-06-05T05:02:03.316253,2020-06-05T05:02:03.327812,0.011559,5,10 5 2 5 5,1,8,5,5,5,3.036585366
2020-06-05T05:02:03.328478,2020-06-05T05:02:03.343729,0.015251,5,10 10 1 9 10,1,9,5,5,5,3.260869565
2020-06-05T05:02:03.344479,2020-06-05T05:02:03.361293,0.016814,5,2 7 6 4 11,1,10,5,5,5,3.472727273
2020-06-05T05:02:03.362056,2020-06-05T05:02:03.467125,0.105069,5,0 3 0 5 6,1,54,27,5,7,5.058278146
2020-06-05T05:02:03.469645,2020-06-05T05:02:03.483401,0.013756,5,6 5 3 2 7,1,8,5,5,5,3.43
2020-06-05T05:02:03.484640,2020-06-05T05:02:03.502076,0.017436,6,10 2 10 6 9 1,1,10,6,6,6,3.418181818
2020-06-05T05:02:03.502982,2020-06-05T05:02:03.523282,0.0203,6,4 8 0 10 11 1,1,13,6,6,6,3.941176471
2020-06-05T05:02:03.524517,2020-06-05T05:02:03.633099,0.108582,6,4 6 2 7 0 11,1,93,26,6,8,5.074355083
2020-06-05T05:02:03.642723,2020-06-05T05:02:03.662982,0.020259,6,8 9 6 3 8 11,1,15,6,6,6,4.078947368
