start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2020-05-09T11:00:15.247277,2020-05-09T11:00:15.252486,0.005209,1,10,1,1,1,1,1,1
2020-05-09T11:00:15.252596,2020-05-09T11:00:15.253111,0.000515,1,1,1,1,1,1,1,1
2020-05-09T11:00:15.253197,2020-05-09T11:00:15.253653,0.000456,1,0,1,1,1,1,1,1
2020-05-09T11:00:15.253733,2020-05-09T11:00:15.254162,0.000429,1,11,1,1,1,1,1,1
2020-05-09T11:00:15.254240,2020-05-09T11:00:15.254667,0.000427,1,4,1,1,1,1,1,1
2020-05-09T11:00:15.254747,2020-05-09T11:00:15.255173,0.000426,1,3,1,1,1,1,1,1
2020-05-09T11:00:15.255253,2020-05-09T11:00:15.255675,0.000422,1,3,1,1,1,1,1,1
2020-05-09T11:00:15.255755,2020-05-09T11:00:15.256189,0.000434,1,2,1,1,1,1,1,1
2020-05-09T11:00:15.256268,2020-05-09T11:00:15.256694,0.000426,1,11,1,1,1,1,1,1
2020-05-09T11:00:15.256772,2020-05-09T11:00:15.257195,0.000423,1,1,1,1,1,1,1,1
2020-05-09T11:00:15.257273,2020-05-09T11:00:15.257700,0.000427,1,10,1,1,1,1,1,1
2020-05-09T11:00:15.257779,2020-05-09T11:00:15.258206,0.000427,1,11,1,1,1,1,1,1
2020-05-09T11:00:15.258285,2020-05-09T11:00:15.258709,0.000424,1,8,1,1,1,1,1,1
2020-05-09T11:00:15.258786,2020-05-09T11:00:15.259205,0.000419,1,1,1,1,1,1,1,1
2020-05-09T11:00:15.259285,2020-05-09T11:00:15.259706,0.000421,1,9,1,1,1,1,1,1
2020-05-09T11:00:15.259784,2020-05-09T11:00:15.260213,0.000429,1,6,1,1,1,1,1,1
2020-05-09T11:00:15.260289,2020-05-09T11:00:15.260713,0.000424,1,6,1,1,1,1,1,1
2020-05-09T11:00:15.260790,2020-05-09T11:00:15.261212,0.000422,1,0,1,1,1,1,1,1
2020-05-09T11:00:15.261289,2020-05-09T11:00:15.261711,0.000422,1,1,1,1,1,1,1,1
2020-05-09T11:00:15.261789,2020-05-09T11:00:15.262214,0.000425,1,3,1,1,1,1,1,1
2020-05-09T11:00:15.262782,2020-05-09T11:00:15.263758,0.000976,2,3 8,1,2,2,2,2,1.5
2020-05-09T11:00:15.263902,2020-05-09T11:00:15.265271,0.001369,2,0 8,1,3,2,2,2,1.6875
2020-05-09T11:00:15.265417,2020-05-09T11:00:15.266744,0.001327,2,11 10,1,3,2,2,2,1.6875
2020-05-09T11:00:15.266888,2020-05-09T11:00:15.268214,0.001326,2,8 6,1,3,2,2,2,1.6875
2020-05-09T11:00:15.268357,2020-05-09T11:00:15.269674,0.001317,2,7 9,1,3,2,2,2,1.6875
2020-05-09T11:00:15.269818,2020-05-09T11:00:15.271138,0.00132,2,0 2,1,3,2,2,2,1.6875
2020-05-09T11:00:15.271283,2020-05-09T11:00:15.272612,0.001329,2,6 5,1,3,2,2,2,1.6875
2020-05-09T11:00:15.272811,2020-05-09T11:00:15.274848,0.002037,2,2 3,1,3,2,2,2,1.6875
2020-05-09T11:00:15.275049,2020-05-09T11:00:15.276373,0.001324,2,1 1,1,3,2,2,2,1.6875
2020-05-09T11:00:15.276571,2020-05-09T11:00:15.277895,0.001324,2,1 5,1,3,2,2,2,1.6875
2020-05-09T11:00:15.278096,2020-05-09T11:00:15.279412,0.001316,2,9 4,1,3,2,2,2,1.6875
2020-05-09T11:00:15.279612,2020-05-09T11:00:15.280942,0.00133,2,11 7,1,3,2,2,2,1.6875
2020-05-09T11:00:15.281088,2020-05-09T11:00:15.282417,0.001329,2,1 6,1,3,2,2,2,1.6875
2020-05-09T11:00:15.282563,2020-05-09T11:00:15.283440,0.000877,2,8 4,1,2,2,2,2,1.5
2020-05-09T11:00:15.283578,2020-05-09T11:00:15.284899,0.001321,2,9 5,1,3,2,2,2,1.6875
2020-05-09T11:00:15.285098,2020-05-09T11:00:15.286418,0.00132,2,3 11,1,3,2,2,2,1.6875
2020-05-09T11:00:15.286619,2020-05-09T11:00:15.287943,0.001324,2,0 10,1,3,2,2,2,1.6875
2020-05-09T11:00:15.288150,2020-05-09T11:00:15.289472,0.001322,2,4 1,1,3,2,2,2,1.6875
2020-05-09T11:00:15.289676,2020-05-09T11:00:15.291004,0.001328,2,1 6,1,3,2,2,2,1.6875
2020-05-09T11:00:15.291151,2020-05-09T11:00:15.292477,0.001326,2,7 10,1,3,2,2,2,1.6875
2020-05-09T11:00:15.293114,2020-05-09T11:00:15.296406,0.003292,3,2 5 5,1,7,3,3,3,2.4125
2020-05-09T11:00:15.296740,2020-05-09T11:00:15.299923,0.003183,3,11 10 10,1,7,3,3,3,2.2875
2020-05-09T11:00:15.300315,2020-05-09T11:00:15.303497,0.003182,3,2 11 3,1,7,3,3,3,2.333333333
2020-05-09T11:00:15.303828,2020-05-09T11:00:15.307528,0.0037,3,4 11 8,1,8,3,3,3,2.377777778
2020-05-09T11:00:15.307971,2020-05-09T11:00:15.310261,0.00229,3,0 3 0,1,5,3,3,3,2.230769231
2020-05-09T11:00:15.310580,2020-05-09T11:00:15.312411,0.001831,3,4 1 3,1,4,3,3,3,2.261904762
2020-05-09T11:00:15.312616,2020-05-09T11:00:15.315438,0.002822,3,5 3 10,1,5,3,3,3,2.230769231
2020-05-09T11:00:15.315760,2020-05-09T11:00:15.346428,0.030668,3,10 7 2,1,38,45,5,6,3.985655738
2020-05-09T11:00:15.349008,2020-05-09T11:00:15.351355,0.002347,3,1 2 10,1,5,3,3,3,2.038461538
2020-05-09T11:00:15.351673,2020-05-09T11:00:15.354463,0.00279,3,6 9 1,1,5,3,3,3,2.35
2020-05-09T11:00:15.354783,2020-05-09T11:00:15.358493,0.00371,3,9 7 8,1,8,3,3,3,2.304878049
2020-05-09T11:00:15.358930,2020-05-09T11:00:15.361208,0.002278,3,1 10 8,1,5,3,3,3,2.230769231
2020-05-09T11:00:15.361472,2020-05-09T11:00:15.364617,0.003145,3,5 1 4,1,7,3,3,3,2.194444444
2020-05-09T11:00:15.365052,2020-05-09T11:00:15.368689,0.003637,3,7 0 11,1,8,3,3,3,2.377777778
2020-05-09T11:00:15.369130,2020-05-09T11:00:15.401444,0.032314,3,2 1 10,1,41,35,5,6,4.055309735
2020-05-09T11:00:15.403671,2020-05-09T11:00:15.405536,0.001865,3,3 1 1,1,4,3,3,3,2.023809524
2020-05-09T11:00:15.405797,2020-05-09T11:00:15.421517,0.01572,3,1 8 10,1,26,27,5,6,4.339694656
2020-05-09T11:00:15.422631,2020-05-09T11:00:15.425376,0.002745,3,6 10 10,1,6,3,3,3,2.314285714
2020-05-09T11:00:15.425702,2020-05-09T11:00:15.427494,0.001792,3,8 7 3,1,4,3,3,3,2.023809524
2020-05-09T11:00:15.427752,2020-05-09T11:00:15.500131,0.072379,3,5 0 9,1,65,21,3,7,4.83876652
2020-05-09T11:00:15.501395,2020-05-09T11:00:15.530242,0.028847,4,10 6 5 6,1,48,26,6,7,5.160353535
2020-05-09T11:00:15.534167,2020-05-09T11:00:15.565829,0.031662,4,7 3 1 8,1,45,22,4,7,5.174740484
2020-05-09T11:00:15.566861,2020-05-09T11:00:15.570621,0.00376,4,11 8 10 11,1,8,4,4,4,2.792682927
2020-05-09T11:00:15.571065,2020-05-09T11:00:15.649564,0.078499,4,4 3 0 9,1,78,58,6,7,4.566810345
2020-05-09T11:00:15.654925,2020-05-09T11:00:15.689499,0.034574,4,3 4 6 2,1,43,38,6,7,4.839912281
2020-05-09T11:00:15.691813,2020-05-09T11:00:15.722254,0.030441,4,4 2 7 8,1,37,46,4,5,3.087628866
2020-05-09T11:00:15.724187,2020-05-09T11:00:15.744865,0.020678,4,9 11 3 10,1,30,32,4,5,3.988372093
2020-05-09T11:00:15.746355,2020-05-09T11:00:15.939697,0.193342,4,4 2 11 7,1,185,88,4,11,6.956431535
2020-05-09T11:00:15.943062,2020-05-09T11:00:15.948038,0.004976,4,8 10 11 11,1,10,4,4,4,3.183908046
2020-05-09T11:00:15.948846,2020-05-09T11:00:15.950217,0.001371,4,1 10 5 9,1,3,2,2,2,1.6875
2020-05-09T11:00:15.950417,2020-05-09T11:00:15.951307,0.00089,4,10 1 11 4,1,2,2,2,2,1.5
2020-05-09T11:00:15.951448,2020-05-09T11:00:15.955642,0.004194,4,4 6 5 6,1,9,4,4,4,2.826086957
2020-05-09T11:00:15.956150,2020-05-09T11:00:19.380560,3.42441,4,3 6 10 6,1,1507,132,4,18,10.85241156
2020-05-09T11:00:19.405865,2020-05-09T11:00:19.413711,0.007846,4,4 3 5 3,1,9,4,4,4,2.826086957
2020-05-09T11:00:19.414311,2020-05-09T11:00:19.415851,0.00154,4,10 11 10 10,1,3,2,2,2,1.6875
2020-05-09T11:00:19.416061,2020-05-09T11:00:19.446019,0.029958,4,10 1 10 10,1,44,12,4,7,5.100401606
2020-05-09T11:00:19.447250,2020-05-09T11:00:19.515518,0.068268,4,7 4 11 1,1,89,42,4,9,6.340651022
2020-05-09T11:00:19.516885,2020-05-09T11:00:19.524116,0.007231,4,4 6 1 2,1,15,4,4,4,3.126262626
2020-05-09T11:00:19.525089,2020-05-09T11:00:19.529872,0.004783,4,2 6 7 5,1,10,6,4,4,2.945454545
2020-05-09T11:00:19.530380,2020-05-09T11:00:19.603604,0.073224,4,9 11 11 2,1,83,4,4,8,5.1937046
2020-05-09T11:00:19.606767,2020-05-09T11:00:19.609325,0.002558,5,8 3 3 3 5,1,5,3,3,3,2.230769231
2020-05-09T11:00:19.609594,2020-05-09T11:00:20.315374,0.70578,5,0 4 2 2 4,1,868,5,5,16,9.052061123
2020-05-09T11:00:20.330269,2020-05-09T11:00:20.357751,0.027482,5,10 6 8 5 0,1,36,29,7,8,5.858398438
2020-05-09T11:00:20.361796,2020-05-09T11:00:20.399218,0.037422,5,5 9 2 9 6,1,53,11,5,10,6.332740214
2020-05-09T11:00:20.401279,2020-05-09T11:00:21.229138,0.827859,5,10 9 7 7 4,1,773,85,7,13,7.696606324
2020-05-09T11:00:21.280359,2020-05-09T11:00:21.331428,0.051069,5,10 9 4 3 6,1,54,21,5,6,3.833860759
2020-05-09T11:00:21.334897,2020-05-09T11:00:21.420777,0.08588,5,2 5 5 5 6,1,88,21,3,9,5.406028369
2020-05-09T11:00:21.421749,2020-05-09T11:00:21.939684,0.517935,5,7 9 10 10 7,1,645,5,5,14,7.335627952
2020-05-09T11:00:21.952062,2020-05-09T11:00:22.052159,0.100097,5,5 3 0 10 1,1,95,83,7,10,6.407342657
2020-05-09T11:00:22.057571,2020-05-09T11:00:23.533031,1.47546,5,5 8 7 10 3,1,824,97,11,14,8.84047872
2020-05-09T11:00:23.696364,2020-05-09T11:00:25.786690,2.090326,5,6 6 2 10 9,1,1090,95,13,16,10.81330013
2020-05-09T11:00:26.340306,2020-05-09T11:00:30.058611,3.718305,5,9 8 10 7 0,1,2053,123,13,19,10.92153969
2020-05-09T11:00:30.836586,2020-05-09T11:00:30.842044,0.005458,5,4 11 8 10 5,1,1,1,1,1,1
2020-05-09T11:00:30.842175,2020-05-09T11:00:30.894516,0.052341,5,10 1 3 5 3,1,69,19,7,12,7.556169429
2020-05-09T11:00:30.897043,2020-05-09T11:00:30.984024,0.086981,5,6 9 7 2 5,1,93,39,7,8,6.679781136
2020-05-09T11:00:30.994740,2020-05-09T11:00:33.510840,2.5161,5,8 9 4 2 1,1,1796,23,5,16,8.949944341
2020-05-09T11:00:33.552734,2020-05-09T11:00:33.592440,0.039706,5,0 8 7 2 3,1,56,33,5,9,5.428947368
2020-05-09T11:00:33.595001,2020-05-09T11:00:33.604541,0.00954,5,0 2 9 9 2,1,19,5,5,5,4
2020-05-09T11:00:33.606748,2020-05-09T11:00:34.631017,1.024269,5,9 9 10 0 11,1,768,109,5,15,8.8831813
2020-05-09T11:00:34.646169,2020-05-09T11:00:34.741738,0.095569,5,3 1 11 4 3,1,98,49,7,8,5.727148704
2020-05-09T11:00:34.748759,2020-05-09T11:00:34.757669,0.00891,6,1 5 10 9 9 9,1,18,4,4,4,3.008403361
2020-05-09T11:00:34.758886,2020-05-09T11:00:41.855742,7.096856,6,7 11 7 6 9 4,1,5435,38,8,21,10.95949558
2020-05-09T11:00:42.260131,2020-05-09T11:00:43.132288,0.872157,6,11 4 0 11 1 3,1,801,6,6,15,10.22794823
2020-05-09T11:00:43.176738,2020-05-09T11:00:47.817695,4.640957,6,2 3 2 11 10 6,1,3309,86,12,18,9.817986488
2020-05-09T11:00:48.507250,2020-05-09T11:01:22.071833,33.564583,6,3 11 3 7 9 7,1,11660,254,8,22,12.89956457
2020-05-09T11:01:22.563245,2020-05-09T11:01:24.030202,1.466957,6,7 11 7 10 2 11,1,1241,98,12,18,10.16883236
2020-05-09T11:01:24.288781,2020-05-09T11:01:26.009372,1.720591,6,2 1 0 5 3 1,1,1609,106,10,16,9.330682671
2020-05-09T11:01:26.267182,2020-05-09T11:03:45.037684,138.770502,6,11 0 8 0 3 1,1,29152,38,14,23,14.83453177
2020-05-09T11:04:15.086971,2020-05-09T11:04:22.243969,7.156998,6,9 8 0 1 3 11,1,3623,6,6,17,10.76140292
2020-05-09T11:04:22.507375,2020-05-09T11:04:22.640392,0.133017,6,4 6 1 5 8 11,1,120,14,8,9,6.653268765
2020-05-09T11:04:22.660044,2020-05-09T11:04:22.670182,0.010138,6,4 7 7 7 8 4,1,16,4,4,5,3.639830508
2020-05-09T11:04:22.671144,2020-05-09T11:04:22.794114,0.12297,6,10 1 6 9 8 11,1,153,26,6,9,6.704587156
2020-05-09T11:04:22.812140,2020-05-09T11:04:23.087432,0.275292,6,10 2 1 11 7 5,1,187,40,8,11,7.097096621
2020-05-09T11:04:23.140010,2020-05-09T11:06:36.777243,133.637233,6,2 3 4 4 7 3,0,30001,-1,-1,25,13.90583342
2020-05-09T11:06:39.227728,2020-05-09T11:06:53.372145,14.144417,6,4 1 4 2 6 4,1,5693,72,14,21,13.67224179
2020-05-09T11:06:57.567306,2020-05-09T11:07:05.864037,8.296731,6,6 2 4 4 1 0,1,4418,140,12,18,10.91190523
2020-05-09T11:07:07.482243,2020-05-09T11:07:12.368826,4.886583,6,2 10 11 7 2 3,1,2064,68,10,17,10.48321766
2020-05-09T11:07:12.775214,2020-05-09T11:07:12.874927,0.099713,6,3 7 5 5 10 10,1,108,20,6,11,7.715436963
2020-05-09T11:07:12.882257,2020-05-09T11:07:15.524013,2.641756,6,9 10 3 3 5 2,1,1167,214,12,16,9.256716924
2020-05-09T11:07:16.165056,2020-05-09T11:07:18.479948,2.314892,6,3 10 0 9 5 5,1,1380,6,6,19,9.873600355
2020-05-09T11:07:18.537331,2020-05-09T11:07:18.729575,0.192244,7,4 7 7 7 4 0 5,1,158,5,5,9,6.063753367
2020-05-09T11:07:18.752835,2020-05-09T11:07:20.332799,1.579964,7,8 7 0 11 8 9 4,1,808,5,5,16,9.608947142
2020-05-09T11:07:20.358130,2020-05-09T11:07:20.388885,0.030755,7,2 10 5 1 4 3 5,1,46,5,5,8,4.826190476
2020-05-09T11:07:20.392770,2020-05-09T11:07:24.866659,4.473889,7,11 1 9 5 9 10 6,1,1639,33,9,18,10.05910136
2020-05-09T11:07:25.082122,2020-05-09T11:07:25.191031,0.108909,7,1 3 1 10 8 11 0,1,117,37,7,9,6.386816999
2020-05-09T11:07:25.201197,2020-05-09T11:07:25.402704,0.201507,7,1 4 2 1 10 5 6,1,181,5,5,9,6.862999588
2020-05-09T11:07:25.420353,2020-05-09T11:07:33.499378,8.079025,7,11 3 8 6 10 8 8,1,2872,101,9,17,11.07131755
2020-05-09T11:07:33.943631,2020-05-09T11:07:34.093593,0.149962,7,8 8 8 6 8 1 1,1,77,17,5,9,6.805299539
2020-05-09T11:07:34.108058,2020-05-09T11:07:34.712072,0.604014,7,11 9 1 10 8 0 4,1,265,61,9,12,6.738601824
2020-05-09T11:07:34.738574,2020-05-09T11:07:36.133291,1.394717,7,4 0 1 4 6 9 6,1,494,135,9,12,7.663050179
2020-05-09T11:07:36.287867,2020-05-09T11:08:14.183385,37.895518,7,11 9 5 4 7 3 5,1,7162,171,9,22,13.01077482
2020-05-09T11:08:14.834949,2020-05-09T11:08:14.984865,0.149916,7,6 2 11 9 11 3 3,1,73,31,9,10,6.013449367
2020-05-09T11:08:14.996016,2020-05-09T11:08:18.363879,3.367863,7,7 5 9 5 0 8 11,1,948,25,5,16,8.725100351
2020-05-09T11:08:18.409221,2020-05-09T11:08:18.584159,0.174938,7,3 10 5 1 11 11 3,1,121,5,5,11,6.145402299
2020-05-09T11:08:18.588575,2020-05-09T11:08:18.666841,0.078266,7,6 8 6 3 3 3 10,1,66,5,5,8,4.428767123
2020-05-09T11:08:18.670019,2020-05-09T11:08:19.685332,1.015313,7,2 5 0 11 11 9 8,1,704,43,11,17,9.811826173
2020-05-09T11:08:19.895932,2020-05-09T11:08:19.900184,0.004252,7,8 5 4 11 10 0 10,1,5,3,3,3,2.35
2020-05-09T11:08:19.900543,2020-05-09T11:08:19.973527,0.072984,7,11 4 5 0 11 3 8,1,51,23,5,8,5.652873563
2020-05-09T11:08:19.990003,2020-05-09T11:08:20.119966,0.129963,7,10 8 11 3 1 5 10,1,74,39,9,10,7.617588933
2020-05-09T11:08:20.148382,2020-05-09T11:08:20.451179,0.302797,7,4 1 8 3 3 7 8,1,212,93,9,12,8.512995578
2020-05-09T11:08:20.512147,2020-05-09T11:08:40.732168,20.220021,8,6 4 0 11 0 0 11 9,1,7929,80,16,19,11.77768042
2020-05-09T11:08:46.960287,2020-05-09T11:09:07.051954,20.091667,8,7 10 3 8 4 7 10 1,1,3657,88,6,17,10.58385401
2020-05-09T11:09:07.337421,2020-05-09T11:09:12.704915,5.367494,8,4 9 6 1 9 6 11 10,1,2163,72,14,16,10.80761998
2020-05-09T11:09:14.217098,2020-05-09T11:09:21.793850,7.576752,8,1 5 2 6 3 4 8 4,1,3452,86,8,17,10.8371331
2020-05-09T11:09:22.103460,2020-05-09T11:09:22.116540,0.01308,8,6 5 6 6 6 7 5 7,1,7,4,4,4,2.75
2020-05-09T11:09:22.117039,2020-05-09T11:09:26.156966,4.039927,8,2 0 7 0 1 8 11 10,1,1373,174,10,15,8.85123183
2020-05-09T11:09:26.551577,2020-05-09T11:09:40.725720,14.174143,8,2 10 11 1 8 10 3 6,1,4172,210,10,17,10.64555017
2020-05-09T11:09:41.469017,2020-05-09T11:09:47.535018,6.066001,8,7 0 9 1 9 6 5 1,1,1913,114,12,18,9.633032349
2020-05-09T11:09:48.117946,2020-05-09T11:09:50.783426,2.66548,8,8 10 8 11 11 11 6 6,1,1162,96,6,15,9.481956883
2020-05-09T11:09:51.044596,2020-05-09T11:10:34.375467,43.330871,8,3 8 11 11 9 4 0 5,1,7772,272,6,22,11.67010357
2020-05-09T11:10:34.840632,2020-05-09T11:10:34.983869,0.143237,8,9 4 1 2 4 5 10 11,1,70,24,6,9,6.197156398
2020-05-09T11:10:34.986896,2020-05-09T11:10:35.893558,0.906662,8,9 5 0 9 10 2 6 2,1,758,20,10,15,8.526885713
2020-05-09T11:10:36.193336,2020-05-09T11:10:36.522327,0.328991,8,2 4 7 9 6 5 5 4,1,208,18,6,12,8.081524228
2020-05-09T11:10:36.552080,2020-05-09T11:10:36.560273,0.008193,8,5 8 8 8 4 11 0 4,1,14,4,4,5,3.382978723
2020-05-09T11:10:36.561113,2020-05-09T11:10:36.687230,0.126117,8,2 1 2 10 1 1 11 4,1,59,36,6,7,4.538343558
2020-05-09T11:10:36.691105,2020-05-09T11:10:36.721478,0.030373,8,0 9 10 10 5 1 11 4,1,27,16,6,8,5.181818182
2020-05-09T11:10:36.723611,2020-05-09T11:11:45.434604,68.710993,8,10 0 4 4 0 1 2 1,1,26891,96,14,23,14.08744606
2020-05-09T11:12:12.374047,2020-05-09T11:12:12.648027,0.27398,8,10 7 0 7 10 5 9 11,1,54,4,4,7,4.995636998
2020-05-09T11:12:12.649520,2020-05-09T11:12:41.439795,28.790275,8,11 1 8 6 8 9 8 3,1,5673,122,12,17,10.38402199
2020-05-09T11:12:44.058373,2020-05-09T11:12:45.924682,1.866309,8,6 5 2 0 10 5 6 2,1,925,90,12,15,9.988462259
2020-05-09T11:12:46.529796,2020-05-09T11:14:27.669853,101.140057,9,1 9 1 6 3 10 0 11 10,1,23998,269,7,24,14.99360941
2020-05-09T11:14:32.288030,2020-05-09T11:16:24.564768,112.276738,9,7 8 6 5 0 0 10 3 1,0,30001,-1,-1,25,15.32014696
2020-05-09T11:16:32.553658,2020-05-09T11:16:33.590889,1.037231,9,4 3 4 7 0 1 4 9 2,1,476,5,5,12,7.254367575
2020-05-09T11:16:33.624446,2020-05-09T11:16:34.943731,1.319285,9,9 10 5 7 5 7 4 4 5,1,563,41,11,14,8.97569937
2020-05-09T11:16:35.188843,2020-05-09T11:16:38.648716,3.459873,9,11 3 1 4 8 8 9 7 10,1,1020,89,7,17,8.620166384
2020-05-09T11:16:38.749676,2020-05-09T11:16:51.916107,13.166431,9,8 0 10 1 3 3 2 7 8,1,3061,99,11,19,10.53177495
2020-05-09T11:16:52.650559,2020-05-09T11:17:00.751262,8.100703,9,3 5 2 6 2 1 2 0 4,1,2890,131,11,16,9.762579753
2020-05-09T11:17:01.663913,2020-05-09T11:17:41.667529,40.003616,9,8 11 4 6 9 11 1 8 1,1,12098,137,11,25,12.72044094
2020-05-09T11:17:45.172010,2020-05-09T11:18:44.550767,59.378757,9,7 4 8 0 8 6 6 3 1,1,23776,23,13,22,12.50496736
2020-05-09T11:19:03.082128,2020-05-09T11:19:04.228937,1.146809,9,0 0 10 8 4 4 1 6 8,1,604,25,5,14,7.96733031
2020-05-09T11:19:04.238807,2020-05-09T11:19:13.379366,9.140559,9,8 9 9 2 1 4 6 1 1,1,2833,57,9,20,12.99688744
2020-05-09T11:19:13.888225,2020-05-09T11:20:36.860310,82.972085,9,9 1 0 7 9 4 4 6 7,1,23982,97,13,21,13.14829545
2020-05-09T11:20:51.980485,2020-05-09T11:20:53.404042,1.423557,9,4 11 4 8 7 4 1 8 6,1,856,61,9,14,8.129448788
2020-05-09T11:20:53.676664,2020-05-09T11:22:45.992482,112.315818,9,3 8 11 11 9 1 11 2 11,1,28780,179,13,21,13.69196261
2020-05-09T11:23:05.297997,2020-05-09T11:26:27.928347,202.63035,9,7 5 8 11 4 4 7 8 1,1,27484,101,17,22,14.14075046
2020-05-09T11:27:19.291728,2020-05-09T11:27:26.720388,7.42866,9,2 4 1 8 11 3 4 4 2,1,3412,87,11,17,11.1492254
2020-05-09T11:27:28.082046,2020-05-09T11:27:28.095436,0.01339,9,11 7 4 9 2 6 3 5 1,1,7,3,3,3,2.4125
2020-05-09T11:27:28.095877,2020-05-09T11:29:26.311063,118.215186,9,8 5 6 3 6 6 10 7 11,0,30001,-1,-1,23,14.08518767
2020-05-09T11:29:30.834526,2020-05-09T11:29:30.941728,0.107202,9,2 1 2 9 4 6 1 10 10,1,24,5,5,6,4.10443038
2020-05-09T11:29:30.943180,2020-05-09T11:32:11.597807,160.654627,9,2 5 8 7 7 4 8 4 6,0,30001,-1,-1,21,13.67823914
2020-05-09T11:32:15.736148,2020-05-09T11:33:48.974152,93.238004,10,5 0 5 7 6 3 0 2 3 5,1,19019,224,12,23,13.73109031
2020-05-09T11:34:04.266368,2020-05-09T11:34:05.479924,1.213556,10,4 0 4 7 9 10 11 0 4 5,1,840,42,10,13,8.419912448
2020-05-09T11:34:05.943851,2020-05-09T11:34:09.129933,3.186082,10,8 11 4 8 11 10 7 2 5 5,1,1181,148,8,18,9.276742726
2020-05-09T11:34:09.334634,2020-05-09T11:34:56.992183,47.657549,10,11 9 9 1 3 7 6 2 7 10,1,13046,148,10,24,14.99541853
2020-05-09T11:35:00.154283,2020-05-09T11:35:07.839885,7.685602,10,4 2 6 1 0 4 6 10 5 8,1,2327,112,10,18,10.07547213
2020-05-09T11:35:08.293968,2020-05-09T11:35:26.246205,17.952237,10,0 3 1 0 7 2 1 0 8 8,1,6405,64,12,19,12.47837078
2020-05-09T11:35:29.166363,2020-05-09T11:35:41.777576,12.611213,10,3 4 3 11 10 9 8 8 4 7,1,2942,92,8,17,9.375491293
2020-05-09T11:35:42.095930,2020-05-09T11:35:52.186476,10.090546,10,8 6 1 0 1 2 0 9 5 10,1,2834,180,8,17,10.17690311
2020-05-09T11:35:52.564006,2020-05-09T11:35:53.954454,1.390448,10,1 5 4 1 9 7 0 8 1 10,1,598,104,10,15,8.564113002
2020-05-09T11:35:54.014326,2020-05-09T11:36:15.281142,21.266816,10,10 3 7 9 7 7 8 1 1 4,1,10331,96,12,21,12.00479556
2020-05-09T11:36:18.440008,2020-05-09T11:36:56.271746,37.831738,10,0 1 6 8 9 0 3 1 3 6,1,6158,298,12,23,13.14664649
2020-05-09T11:36:58.850854,2020-05-09T11:38:53.900574,115.04972,10,3 1 0 5 10 6 2 2 1 11,1,20527,114,16,25,14.00732692
