start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2020-05-09T11:01:04.320661,2020-05-09T11:01:04.323516,0.002855,1,10,1,1,1,1,1,1
2020-05-09T11:01:04.323615,2020-05-09T11:01:04.324133,0.000518,1,1,1,1,1,1,1,1
2020-05-09T11:01:04.324216,2020-05-09T11:01:04.324653,0.000437,1,0,1,1,1,1,1,1
2020-05-09T11:01:04.324733,2020-05-09T11:01:04.325261,0.000528,1,11,1,1,1,1,1,1
2020-05-09T11:01:04.325340,2020-05-09T11:01:04.325768,0.000428,1,4,1,1,1,1,1,1
2020-05-09T11:01:04.325849,2020-05-09T11:01:04.326285,0.000436,1,3,1,1,1,1,1,1
2020-05-09T11:01:04.326365,2020-05-09T11:01:04.326966,0.000601,1,3,1,1,1,1,1,1
2020-05-09T11:01:04.327047,2020-05-09T11:01:04.327478,0.000431,1,2,1,1,1,1,1,1
2020-05-09T11:01:04.327558,2020-05-09T11:01:04.327990,0.000432,1,11,1,1,1,1,1,1
2020-05-09T11:01:04.328069,2020-05-09T11:01:04.328504,0.000435,1,1,1,1,1,1,1,1
2020-05-09T11:01:04.328588,2020-05-09T11:01:04.329114,0.000526,1,10,1,1,1,1,1,1
2020-05-09T11:01:04.329193,2020-05-09T11:01:04.329625,0.000432,1,11,1,1,1,1,1,1
2020-05-09T11:01:04.329705,2020-05-09T11:01:04.330130,0.000425,1,8,1,1,1,1,1,1
2020-05-09T11:01:04.330208,2020-05-09T11:01:04.330639,0.000431,1,1,1,1,1,1,1,1
2020-05-09T11:01:04.330719,2020-05-09T11:01:04.331406,0.000687,1,9,1,1,1,1,1,1
2020-05-09T11:01:04.331485,2020-05-09T11:01:04.331919,0.000434,1,6,1,1,1,1,1,1
2020-05-09T11:01:04.332002,2020-05-09T11:01:04.332574,0.000572,1,0,1,1,1,1,1,1
2020-05-09T11:01:04.332653,2020-05-09T11:01:04.333213,0.00056,1,0,1,1,1,1,1,1
2020-05-09T11:01:04.333293,2020-05-09T11:01:04.333724,0.000431,1,1,1,1,1,1,1,1
2020-05-09T11:01:04.333804,2020-05-09T11:01:04.334236,0.000432,1,3,1,1,1,1,1,1
2020-05-09T11:01:04.334802,2020-05-09T11:01:04.335927,0.001125,2,3 8,1,2,2,2,2,1.5
2020-05-09T11:01:04.336081,2020-05-09T11:01:04.337825,0.001744,2,0 8,1,3,2,2,2,1.6875
2020-05-09T11:01:04.337977,2020-05-09T11:01:04.339383,0.001406,2,11 10,1,3,2,2,2,1.6875
2020-05-09T11:01:04.339533,2020-05-09T11:01:04.341112,0.001579,2,8 6,1,3,2,2,2,1.6875
2020-05-09T11:01:04.341261,2020-05-09T11:01:04.342605,0.001344,2,7 9,1,3,2,2,2,1.6875
2020-05-09T11:01:04.342752,2020-05-09T11:01:04.344243,0.001491,2,0 2,1,3,2,2,2,1.6875
2020-05-09T11:01:04.344395,2020-05-09T11:01:04.345788,0.001393,2,6 5,1,3,2,2,2,1.6875
2020-05-09T11:01:04.345988,2020-05-09T11:01:04.347735,0.001747,2,2 3,1,3,2,2,2,1.6875
2020-05-09T11:01:04.347938,2020-05-09T11:01:04.349487,0.001549,2,1 1,1,3,2,2,2,1.6875
2020-05-09T11:01:04.349690,2020-05-09T11:01:04.351252,0.001562,2,1 5,1,3,2,2,2,1.6875
2020-05-09T11:01:04.351457,2020-05-09T11:01:04.353002,0.001545,2,9 4,1,3,2,2,2,1.6875
2020-05-09T11:01:04.353206,2020-05-09T11:01:04.354551,0.001345,2,11 7,1,3,2,2,2,1.6875
2020-05-09T11:01:04.354698,2020-05-09T11:01:04.356334,0.001636,2,1 6,1,3,2,2,2,1.6875
2020-05-09T11:01:04.356482,2020-05-09T11:01:04.357662,0.00118,2,8 4,1,2,2,2,2,1.5
2020-05-09T11:01:04.357805,2020-05-09T11:01:04.359196,0.001391,2,9 5,1,3,2,2,2,1.6875
2020-05-09T11:01:04.359396,2020-05-09T11:01:04.360963,0.001567,2,3 11,1,3,2,2,2,1.6875
2020-05-09T11:01:04.361169,2020-05-09T11:01:04.362987,0.001818,2,0 10,1,3,2,2,2,1.6875
2020-05-09T11:01:04.363192,2020-05-09T11:01:04.364584,0.001392,2,4 1,1,3,2,2,2,1.6875
2020-05-09T11:01:04.364792,2020-05-09T11:01:04.366323,0.001531,2,1 6,1,3,2,2,2,1.6875
2020-05-09T11:01:04.366471,2020-05-09T11:01:04.367994,0.001523,2,7 10,1,3,2,2,2,1.6875
2020-05-09T11:01:04.368600,2020-05-09T11:01:04.372662,0.004062,3,2 5 5,1,7,3,3,3,2.4125
2020-05-09T11:01:04.373005,2020-05-09T11:01:04.377122,0.004117,3,11 10 10,1,7,3,3,3,2.2875
2020-05-09T11:01:04.377513,2020-05-09T11:01:04.381144,0.003631,3,2 11 3,1,7,3,3,3,2.333333333
2020-05-09T11:01:04.381489,2020-05-09T11:01:04.385875,0.004386,3,4 11 8,1,8,3,3,3,2.377777778
2020-05-09T11:01:04.386342,2020-05-09T11:01:04.389057,0.002715,3,0 3 0,1,5,3,3,3,2.230769231
2020-05-09T11:01:04.389396,2020-05-09T11:01:04.391462,0.002066,3,4 1 3,1,4,3,3,3,2.261904762
2020-05-09T11:01:04.391685,2020-05-09T11:01:04.394054,0.002369,3,5 3 10,1,5,3,3,3,2.230769231
2020-05-09T11:01:04.394393,2020-05-09T11:01:04.416176,0.021783,3,10 7 2,1,30,27,3,4,3.425714286
2020-05-09T11:01:04.417315,2020-05-09T11:01:04.417866,0.000551,3,7 0 1,1,1,1,1,1,1
2020-05-09T11:01:04.417949,2020-05-09T11:01:04.420683,0.002734,3,2 10 2,1,5,3,3,3,2.230769231
2020-05-09T11:01:04.420954,2020-05-09T11:01:04.425325,0.004371,3,9 1 6,1,6,3,3,3,2.209677419
2020-05-09T11:01:04.425655,2020-05-09T11:01:04.454457,0.028802,3,7 8 4,1,37,27,3,6,3.670353982
2020-05-09T11:01:04.455904,2020-05-09T11:01:04.460689,0.004785,3,8 8 1,1,5,3,3,3,2.230769231
2020-05-09T11:01:04.461025,2020-05-09T11:01:04.463181,0.002156,3,10 8 9,1,4,3,3,3,2.2
2020-05-09T11:01:04.463447,2020-05-09T11:01:04.466136,0.002689,3,5 2 0,1,5,3,3,3,2.230769231
2020-05-09T11:01:04.466459,2020-05-09T11:01:04.466990,0.000531,3,7 0 1,1,1,1,1,1,1
2020-05-09T11:01:04.467071,2020-05-09T11:01:04.469736,0.002665,3,5 4 3,1,5,3,3,3,2.038461538
2020-05-09T11:01:04.470116,2020-05-09T11:01:04.472246,0.00213,3,9 1 1,1,4,3,3,3,2.023809524
2020-05-09T11:01:04.472510,2020-05-09T11:01:04.493682,0.021172,3,1 8 10,1,32,25,3,7,4.16969697
2020-05-09T11:01:04.494467,2020-05-09T11:01:04.499058,0.004591,3,10 10 5,1,8,3,3,3,2.377777778
2020-05-09T11:01:04.499955,2020-05-09T11:01:04.506624,0.006669,4,1 3 3 1,1,12,4,4,4,3.054054054
2020-05-09T11:01:04.507386,2020-05-09T11:01:04.512995,0.005609,4,9 0 1 11,1,10,4,4,4,2.854545455
2020-05-09T11:01:04.513620,2020-05-09T11:01:04.679872,0.166252,4,0 5 1 8,1,148,70,4,12,5.479855138
2020-05-09T11:01:04.682944,2020-05-09T11:01:04.687564,0.00462,4,11 8 10 11,1,8,4,4,4,2.792682927
2020-05-09T11:01:04.688040,2020-05-09T11:01:05.294110,0.60607,4,4 3 0 9,1,382,88,4,11,5.975233722
