start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2020-05-16T12:19:00.780187,2020-05-16T12:19:00.781457,0.00127,1,10,1,1,1,1,1,1
2020-05-16T12:19:00.781543,2020-05-16T12:19:00.781642,9.90E-05,1,1,1,1,1,1,1,1
2020-05-16T12:19:00.781712,2020-05-16T12:19:00.781798,8.60E-05,1,0,1,1,1,1,1,1
2020-05-16T12:19:00.781865,2020-05-16T12:19:00.781949,8.40E-05,1,11,1,1,1,1,1,1
2020-05-16T12:19:00.782015,2020-05-16T12:19:00.782097,8.20E-05,1,4,1,1,1,1,1,1
2020-05-16T12:19:00.782165,2020-05-16T12:19:00.782247,8.20E-05,1,3,1,1,1,1,1,1
2020-05-16T12:19:00.782314,2020-05-16T12:19:00.782394,8.00E-05,1,3,1,1,1,1,1,1
2020-05-16T12:19:00.782460,2020-05-16T12:19:00.782541,8.10E-05,1,2,1,1,1,1,1,1
2020-05-16T12:19:00.782607,2020-05-16T12:19:00.782689,8.20E-05,1,11,1,1,1,1,1,1
2020-05-16T12:19:00.782754,2020-05-16T12:19:00.782836,8.20E-05,1,1,1,1,1,1,1,1
2020-05-16T12:19:00.782902,2020-05-16T12:19:00.782983,8.10E-05,1,10,1,1,1,1,1,1
2020-05-16T12:19:00.783049,2020-05-16T12:19:00.783131,8.20E-05,1,11,1,1,1,1,1,1
2020-05-16T12:19:00.783198,2020-05-16T12:19:00.783279,8.10E-05,1,8,1,1,1,1,1,1
2020-05-16T12:19:00.783344,2020-05-16T12:19:00.783425,8.10E-05,1,1,1,1,1,1,1,1
2020-05-16T12:19:00.783491,2020-05-16T12:19:00.783571,8.00E-05,1,9,1,1,1,1,1,1
2020-05-16T12:19:00.783636,2020-05-16T12:19:00.783717,8.10E-05,1,6,1,1,1,1,1,1
2020-05-16T12:19:00.783781,2020-05-16T12:19:00.783862,8.10E-05,1,0,1,1,1,1,1,1
2020-05-16T12:19:00.783927,2020-05-16T12:19:00.784018,9.10E-05,1,0,1,1,1,1,1,1
2020-05-16T12:19:00.784085,2020-05-16T12:19:00.784166,8.10E-05,1,1,1,1,1,1,1,1
2020-05-16T12:19:00.784233,2020-05-16T12:19:00.784314,8.10E-05,1,3,1,1,1,1,1,1
2020-05-16T12:19:00.792143,2020-05-16T12:19:00.793870,0.001727,2,3 8,1,2,2,2,2,1.5
2020-05-16T12:19:00.794010,2020-05-16T12:19:00.795249,0.001239,2,8 3,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.795395,2020-05-16T12:19:00.796654,0.001259,2,11 8,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.796800,2020-05-16T12:19:00.797978,0.001178,2,7 9,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.798174,2020-05-16T12:19:00.798802,0.000628,2,2 11,1,3,2,2,2,1.6875
2020-05-16T12:19:00.798941,2020-05-16T12:19:00.800135,0.001194,2,4 2,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.800387,2020-05-16T12:19:00.801568,0.001181,2,1 6,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.801712,2020-05-16T12:19:00.802903,0.001191,2,5 9,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.803102,2020-05-16T12:19:00.809039,0.005937,2,7 8,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.809241,2020-05-16T12:19:00.809833,0.000592,2,8 4,1,2,2,2,2,1.5
2020-05-16T12:19:00.809965,2020-05-16T12:19:00.810524,0.000559,2,5 9,1,2,2,2,2,1.5
2020-05-16T12:19:00.810660,2020-05-16T12:19:00.811830,0.00117,2,1 0,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.812033,2020-05-16T12:19:00.813206,0.001173,2,4 1,1,4,2,2,2,1.785714286
2020-05-16T12:19:00.813457,2020-05-16T12:19:00.814082,0.000625,2,6 4,1,3,2,2,2,1.6875
