start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2020-05-16T12:10:42.054971,2020-05-16T12:10:42.065180,0.010209,1,10,1,1,1,1,1,1
2020-05-16T12:10:42.065356,2020-05-16T12:10:42.069911,0.004555,1,1,1,1,1,1,1,1
2020-05-16T12:10:42.070040,2020-05-16T12:10:42.074651,0.004611,1,0,1,1,1,1,1,1
2020-05-16T12:10:42.074760,2020-05-16T12:10:42.079515,0.004755,1,11,1,1,1,1,1,1
2020-05-16T12:10:42.079609,2020-05-16T12:10:42.084343,0.004734,1,4,1,1,1,1,1,1
2020-05-16T12:10:42.084429,2020-05-16T12:10:42.089215,0.004786,1,3,1,1,1,1,1,1
2020-05-16T12:10:42.089293,2020-05-16T12:10:42.094077,0.004784,1,3,1,1,1,1,1,1
2020-05-16T12:10:42.094155,2020-05-16T12:10:42.098872,0.004717,1,2,1,1,1,1,1,1
2020-05-16T12:10:42.098950,2020-05-16T12:10:42.103738,0.004788,1,11,1,1,1,1,1,1
2020-05-16T12:10:42.103816,2020-05-16T12:10:42.106264,0.002448,1,1,1,1,1,1,1,1
2020-05-16T12:10:42.106343,2020-05-16T12:10:42.111223,0.00488,1,10,1,1,1,1,1,1
2020-05-16T12:10:42.111300,2020-05-16T12:10:42.116085,0.004785,1,11,1,1,1,1,1,1
2020-05-16T12:10:42.116162,2020-05-16T12:10:42.120957,0.004795,1,8,1,1,1,1,1,1
2020-05-16T12:10:42.121034,2020-05-16T12:10:42.125866,0.004832,1,1,1,1,1,1,1,1
2020-05-16T12:10:42.125945,2020-05-16T12:10:42.130717,0.004772,1,9,1,1,1,1,1,1
2020-05-16T12:10:42.130794,2020-05-16T12:10:42.135544,0.00475,1,6,1,1,1,1,1,1
2020-05-16T12:10:42.135619,2020-05-16T12:10:42.140372,0.004753,1,0,1,1,1,1,1,1
2020-05-16T12:10:42.140450,2020-05-16T12:10:42.145186,0.004736,1,0,1,1,1,1,1,1
2020-05-16T12:10:42.145263,2020-05-16T12:10:42.150075,0.004812,1,1,1,1,1,1,1,1
2020-05-16T12:10:42.150153,2020-05-16T12:10:42.154935,0.004782,1,3,1,1,1,1,1,1
2020-05-16T12:10:42.155521,2020-05-16T12:10:42.164655,0.009134,2,3 8,1,2,2,2,2,1.5
2020-05-16T12:10:42.164800,2020-05-16T12:10:42.179152,0.014352,2,0 8,1,3,2,2,2,1.6875
2020-05-16T12:10:42.179296,2020-05-16T12:10:42.193585,0.014289,2,11 10,1,3,2,2,2,1.6875
2020-05-16T12:10:42.193730,2020-05-16T12:10:42.208079,0.014349,2,8 6,1,3,2,2,2,1.6875
2020-05-16T12:10:42.208222,2020-05-16T12:10:42.222714,0.014492,2,7 9,1,3,2,2,2,1.6875
2020-05-16T12:10:42.222858,2020-05-16T12:10:42.237315,0.014457,2,0 2,1,3,2,2,2,1.6875
2020-05-16T12:10:42.237460,2020-05-16T12:10:42.251903,0.014443,2,6 5,1,3,2,2,2,1.6875
2020-05-16T12:10:42.252103,2020-05-16T12:10:42.266498,0.014395,2,2 3,1,3,2,2,2,1.6875
2020-05-16T12:10:42.266749,2020-05-16T12:10:42.281087,0.014338,2,1 1,1,3,2,2,2,1.6875
2020-05-16T12:10:42.281232,2020-05-16T12:10:42.295661,0.014429,2,1 5,1,3,2,2,2,1.6875
2020-05-16T12:10:42.295859,2020-05-16T12:10:42.307033,0.011174,2,9 4,1,3,2,2,2,1.6875
2020-05-16T12:10:42.307234,2020-05-16T12:10:42.321781,0.014547,2,11 7,1,3,2,2,2,1.6875
2020-05-16T12:10:42.321924,2020-05-16T12:10:42.336384,0.01446,2,1 6,1,3,2,2,2,1.6875
2020-05-16T12:10:42.336580,2020-05-16T12:10:42.346132,0.009552,2,8 4,1,2,2,2,2,1.5
2020-05-16T12:10:42.346270,2020-05-16T12:10:42.360597,0.014327,2,9 5,1,3,2,2,2,1.6875
2020-05-16T12:10:42.360796,2020-05-16T12:10:42.375080,0.014284,2,3 11,1,3,2,2,2,1.6875
2020-05-16T12:10:42.375334,2020-05-16T12:10:42.389662,0.014328,2,0 10,1,3,2,2,2,1.6875
2020-05-16T12:10:42.389863,2020-05-16T12:10:42.404280,0.014417,2,4 1,1,3,2,2,2,1.6875
2020-05-16T12:10:42.404481,2020-05-16T12:10:42.418831,0.01435,2,1 6,1,3,2,2,2,1.6875
2020-05-16T12:10:42.419027,2020-05-16T12:10:42.433354,0.014327,2,7 10,1,3,2,2,2,1.6875
2020-05-16T12:10:42.434018,2020-05-16T12:10:42.462431,0.028413,3,2 5 5,1,6,3,3,3,2.314285714
2020-05-16T12:10:42.462757,2020-05-16T12:10:42.467281,0.004524,3,4 11 10,1,1,1,1,1,1
2020-05-16T12:10:42.467361,2020-05-16T12:10:42.496400,0.029039,3,10 1 9,1,6,3,3,3,2.209677419
2020-05-16T12:10:42.496772,2020-05-16T12:10:42.523992,0.02722,3,8 11 3,1,6,3,3,3,2.370967742
2020-05-16T12:10:42.524313,2020-05-16T12:10:42.548192,0.023879,3,4 11 8,1,5,3,3,3,2.038461538
2020-05-16T12:10:42.548557,2020-05-16T12:10:42.572540,0.023983,3,5 0 3,1,5,3,3,3,2.230769231
2020-05-16T12:10:42.572858,2020-05-16T12:10:42.596800,0.023942,3,6 4 1,1,5,3,3,3,2.230769231
2020-05-16T12:10:42.597112,2020-05-16T12:10:42.630837,0.033725,3,11 3 10,1,7,3,3,3,2.333333333
2020-05-16T12:10:42.631216,2020-05-16T12:10:42.659991,0.028775,3,7 2 4,1,6,3,3,3,2.209677419
2020-05-16T12:10:42.660409,2020-05-16T12:10:42.693959,0.03355,3,11 8 8,1,7,3,3,3,2.4125
2020-05-16T12:10:42.694289,2020-05-16T12:10:42.709999,0.01571,3,6 9 6,1,4,3,3,3,2.023809524
2020-05-16T12:10:42.710254,2020-05-16T12:10:42.748933,0.038679,3,2 7 0,1,8,3,3,3,2.488888889
2020-05-16T12:10:42.749320,2020-05-16T12:10:42.773361,0.024041,3,10 6 9,1,5,3,3,3,2.230769231
2020-05-16T12:10:42.773674,2020-05-16T12:10:42.831383,0.057709,3,6 9 7,1,12,3,3,3,2.483606557
2020-05-16T12:10:42.831890,2020-05-16T12:10:42.875049,0.043159,3,11 1 10,1,9,3,3,3,2.282608696
2020-05-16T12:10:42.875543,2020-05-16T12:10:42.936898,0.061355,3,5 1 4,1,13,3,3,4,2.606060606
2020-05-16T12:10:42.937677,2020-05-16T12:10:42.961170,0.023493,3,11 4 8,1,5,3,3,3,2.038461538
2020-05-16T12:10:42.961488,2020-05-16T12:10:42.990264,0.028776,3,1 10 10,1,6,3,3,3,2.314285714
2020-05-16T12:10:42.990592,2020-05-16T12:10:43.009665,0.019073,3,3 2 5,1,4,3,3,3,2.023809524
2020-05-16T12:10:43.009923,2020-05-16T12:10:43.038836,0.028913,3,8 0 9,1,6,3,3,3,2.209677419
2020-05-16T12:10:43.039781,2020-05-16T12:10:43.138575,0.098794,4,0 1 5 4,1,21,4,4,4,3.185810811
2020-05-16T12:10:43.140222,2020-05-16T12:10:43.196963,0.056741,4,7 8 10 7,1,12,4,4,5,2.975409836
